Id,Content
Zuoyequnxing_54_15,我們需要的，是讓可控的隧者去加固隧門的封印。
Zuoyequnxing_54_16,為了增強隧者的力量，適格者是一方面，深空研究院正在進行研究的擬似爐芯是另一方面。唯有等爐芯完成後鑲嵌進隧者的胸膛，這位巨人的修復才算完整。
Zuoyequnxing_54_17,現在，擬似爐芯的研發進入了最後階段，卻還缺少部分關鍵數據。
Zuoyequnxing_54_18,擬似爐芯……是赫利俄斯發射升空後，你們使用墜落爐芯製造的東西？
Zuoyequnxing_54_19,呵呵，是的，它脫胎於墜落爐芯的框架。說來，這個專案能推進，也是因為有你幫忙確保了赫利俄斯的升空。
Zuoyequnxing_54_20,完整的擬似爐芯，需要隧者在高濃度虛質中行動時的準確數據，也需要鳴式內部環境的數據。
Zuoyequnxing_54_21,否則，我們無法確保它能幫助現在的隧者抵抗住阿列夫一的浸染。
Zuoyequnxing_54_22,說結論吧，{PlayerName}，我代表深空聯合同意你使用隧者。
Zuoyequnxing_54_23,但我們的主要目的，仍舊是獲取你駕駛它進入高濃度虛質時的數據，用以研發完整的擬似爐芯。
Zuoyequnxing_54_24,而你的個人目的，只有十分鐘用於嘗試——這是隧門打開後，深空聯合在附近設置的虛質防護裝置的運行極限。
Zuoyequnxing_54_25,十分鐘後，無論你是否找到愛彌斯，都必須返回拉海洛。你接受嗎？
Zuoyequnxing_54_26,我接受。另外，我不需要接入外置駕駛艙，給我前往隧錨的道路指引，預備好隧者就夠了。
Zuoyequnxing_54_27,呵呵……你還是和以前一樣，總是帶來很多我們未知的新東西、新驚喜。
Zuoyequnxing_54_28,洛瑟菈，給我們的{PlayerName}安排高壓同步率測試吧。雖然你們提交了體質報告，但我還需要數據來確認。
Zuoyequnxing_54_29,測試數值一旦合格，立刻開始準備啟動隧錨，布置地下隧門處的虛質防護。
Zuoyequnxing_54_30,還有些事，希望你能幫忙。
Zuoyequnxing_54_31,說吧，{PlayerName}同學。
Zuoyequnxing_54_32,殘星會一直在伺機而動，雖然他們在暗面的行動沒有成功，但他們隨時可能會在隧門打開時再次行動。
Zuoyequnxing_54_33,噢，你是在擔心這個。說到這裡，我也有個新的消息要分享給你……還記得西格莉卡的那個有點懶散的朋友嗎？
Zuoyequnxing_54_34,你是說……達妮婭？
Zuoyequnxing_54_35,對，她現在也下落不明了。根據我們排查，恐怕那位會長口中的學生暗樁就是她。
Zuoyequnxing_54_36,不過，殘星會這邊的事，我已經安排了一位可靠的朋友在盯著，不必太擔心。
Zuoyequnxing_54_37,現在，你只要專注於啟動隧者就好。剩下的事，就交給我們吧，{PlayerName}同學。
Zuoyequnxing_54_38,黑海岸那邊剛才發起了正式通訊請求。他們允諾如果拉海洛需要，會全力配合我們進行避險。
Zuoyequnxing_54_39,你去和他們聊吧，洛瑟菈校長。現在拉海洛的整體狀況你比我更熟悉，也和那位{PlayerName}更容易溝通。
Zuoyequnxing_54_40,呵呵……還有什麼想問我的，就問吧，洛瑟菈校長。
Zuoyequnxing_54_41,您在短時間內選擇相信{PlayerName}，讓{TA}去使用隧者，有些出乎我的預料。是有什麼特別的原因嗎？
Zuoyequnxing_54_42,洛瑟菈校長，我和你不同，我是個商人，商人總是相信自己投資的眼光。
Zuoyequnxing_54_43,鳴式隨時都可能爆發，以目前的情況，我們必須放棄拉海洛。
Zuoyequnxing_54_44,而在這麼短的時間裡，隧者是難以被運送到他處的，它同樣只能被放棄。那何不給{PlayerName}放手一搏的機會呢？
Zuoyequnxing_54_45,明白了。不過，我們也需要考慮最壞的情況。
Zuoyequnxing_54_46,當然，洛瑟菈校長。如果最終還是失敗，就使用預案——啟動「夜幕」。
Zuoyequnxing_54_47,"在洛瑟菈的介紹下，你和查特進行了會面。這位精明的老人直言他更關心擬似爐芯的研發，並希望透過它讓隧者有能力強化封印。如果你能通過適格者測試，就同意你駕駛隧者，但關於你尋找愛彌斯的個人目的，只有十分鐘可以使用。
在你離開後，查特和洛瑟菈談起黑海岸已經主動發起了協助的申請，選擇相信你是因為商人的眼光。而如果你失敗，深空聯合就將放棄隧者，啟動「夜幕」。"
Zuoyequnxing_55_1,剛才那個人，總覺得靠近他涼颼颼的……
Zuoyequnxing_55_2,新聯邦到底是個什麼樣的地方啊！那裡的人該不會都這樣吧？
Zuoyequnxing_55_3,未來去看的時候，就知道了。
Zuoyequnxing_56_1,你就是{PlayerName}？我叫薩迦，負責這次測試的整體監測和評估。
Zuoyequnxing_56_2,事情的前因後果，洛瑟菈已經簡單告知過我了。
Zuoyequnxing_56_3,本次同步率測試的強度相較普通測試會進一步提升，這是為了確保你能夠適應和隧者相連時產生的高壓神經負載。
Zuoyequnxing_56_4,如果途中感到任何不適，就立刻申請停止。不允許在超頻情況下繼續測試，進入艙體前你需要再次確認安全事項。
Zuoyequnxing_56_5,（閱讀並確認安全事項）
Zuoyequnxing_56_6,好，艙內系統已配置完成。模擬駕駛艙就在旁邊，我們會時刻關注你的監測數值。
Zuoyequnxing_56_7,希望……你能夠順利通過測試。
Zuoyequnxing_57_1,神經網路接入完畢，戰術模型已構建。
Zuoyequnxing_57_2,共鳴者體徵檢測中……同頻完成。
Zuoyequnxing_58_1,神經負載率：波動正常。正在進行模型優化……配比調整完成。
Zuoyequnxing_58_2,使用者狀態穩定，未監測到超頻現象。
Zuoyequnxing_59_1,火力閾值限制解除。
Zuoyequnxing_59_2,能量輸出：穩定。機體適應性：高。
Zuoyequnxing_60_1,測試完成，正在輸入共鳴同步率數據。
Zuoyequnxing_60_2,艙體即將打開，請遵守使用規則正確退出系統。
Zuoyequnxing_61_1,……你怎麼從漸湖的屋子裡跑到這裡來了？
Zuoyequnxing_61_2,她有時候會遊蕩到學院裡。大部分時候，看護她的監測機器人會很快將她帶離，不過今天她好像不太願意離開。
Zuoyequnxing_61_3,我們一會兒一起回去，好不好？
Zuoyequnxing_61_4,……
Zuoyequnxing_61_5,哼……這個小魔王，竟然也有這麼安靜的時候。
Zuoyequnxing_61_6,薩迦教授，你認識愛彌斯？
Zuoyequnxing_61_7,（教授的名字，我好像聽過。）
Zuoyequnxing_61_8,是啊，我以前教過她，十幾年前的事了。那時候我經常被她氣到失態，但她卻從不放在心上。
Zuoyequnxing_61_9,（我記得歌友會那時候……我聽過周圍的人談起這位教授，她以前教過愛彌斯，也挺關心她的。）
Zuoyequnxing_61_10,我教她的最後一堂課，她在意向表上填什麼「拯救世界」……這是一個適格者該寫的嗎？我當然罵了她一頓，讓她回去重寫。
Zuoyequnxing_61_11,她也不生氣，笑嘻嘻地拿著意向表走了。再也沒從駕駛艙裡走出來。
Zuoyequnxing_61_12,現在她回來了，但和沒回來也沒什麼區別。真是個令人頭疼的學生。
Zuoyequnxing_61_13,……
Zuoyequnxing_61_14,洛瑟菈告訴我，你是她的家人，是這樣嗎？
Zuoyequnxing_61_15,是。
Zuoyequnxing_61_16,你準備駕駛隧者，去隧門後把她找回來？
Zuoyequnxing_61_17,是。
Zuoyequnxing_61_18,聽起來是個荒謬、大膽而異想天開的想法，沒有人知道門後是什麼的。
Zuoyequnxing_61_19,我明白。
Zuoyequnxing_61_20,……當年愛彌斯消失後，艙體內留下了一個高到異常的同步率數據。因為她本人不在，無法被證實，因此沒有正式記錄在檔案裡。
Zuoyequnxing_61_21,你的同步率測試結果，只比當年的她略低，部分數值還高於她。你已經合格了，{PlayerName}。
Zuoyequnxing_61_22,我希望，你那個荒謬的想法能夠實現，能把我的學生救回來。
Zuoyequnxing_61_23,我一定會。
Zuoyequnxing_61_24,……我會盡力而為。
Zuoyequnxing_61_25,測試結果出來了，但隧者的啟動還需要時間。你需要等待兩天左右。
Zuoyequnxing_61_26,準備完成時，我們會通知你。
Zuoyequnxing_61_27,……磁……帶……
Zuoyequnxing_61_28,"適格者測試結束後，你看到「愛彌斯」遊蕩到了模擬駕駛艙這裡，而負責為你進行測試的薩迦教授則談起當年的愛彌斯，並寄希望於你能夠帶回自己的學生。
而獨自坐在椅子上的「愛彌斯」，則在無人時，忽然低語了「磁帶」一詞。"
Zuoyequnxing_63_1,前輩，是我。
Zuoyequnxing_63_2,隧者的預啟動已完成，擬似爐芯的數據接收框架也已經準備好。
Zuoyequnxing_63_3,根據你的囑託，深空聯合將那位「愛彌斯」帶到了研究院，但……她好像不願意跟著其他人走，或許是在等前輩吧。
Zuoyequnxing_63_4,我也在深空研究院裡等前輩來。
Zuoyequnxing_64_1,要去那個大眼珠子的本體所在地了？
Zuoyequnxing_64_2,嗯。阿布，如果你覺得比不過它的力氣，就不要硬扛，知道嗎？
Zuoyequnxing_64_3,我肯定可以！唔……不過，現在還不知道門後面的它力氣有多大……
Zuoyequnxing_64_4,現階段我們的目的是拿到數據和找愛彌斯。想要和阿列夫一正面對抗，至少要等擬似爐芯就位。
Zuoyequnxing_65_1,{PlayerName}！你……要出發了嗎？
Zuoyequnxing_65_2,你怎麼知道的？
Zuoyequnxing_65_3,你是在……等我？
Zuoyequnxing_65_4,我衝去問了莫寧教授。她糾結了一下，最後還是告訴我了。
Zuoyequnxing_65_5,嗯……有點擔心，所以想看看你情況啦！
Zuoyequnxing_65_6,{PlayerName}，你要去駕駛隧者了。
Zuoyequnxing_65_7,你……會覺得緊張嗎？
Zuoyequnxing_65_8,我知道你很厲害啦，但畢竟之前沒有人做過這件事。
Zuoyequnxing_65_9,沒人知道隧者是不是真的能動起來，又會不會發生什麼意外。
Zuoyequnxing_65_10,最近學院氣氛也有些壓抑，老師們都很忙，就連附近的隧群都躁動不安……
Zuoyequnxing_65_11,琳奈，你在緊張嗎？
Zuoyequnxing_65_12,……唉！我是在緊張，還是被你看出來了。
Zuoyequnxing_65_13,通過入學考試後，我本以為接下來的日子都會像之前那樣忙碌又有趣，我也會充實地度過每一天。
Zuoyequnxing_65_14,但我剛做好繼續讀書的準備時，我的學生生活看起來就像吹的口香糖泡泡一樣，「啪」地一下就破掉了。
Zuoyequnxing_65_15,鳴式、虛質、殘星會，這些東西對學院虎視眈眈，但我卻沒辦法在啟動隧者解決這些危機的事上幫到你什麼。
Zuoyequnxing_65_16,最後還是只能看你一個人去冒險……感覺自己挺沒用的。
Zuoyequnxing_65_17,我反倒覺得，讓拉海洛所有人都涉身險境去支援我，才是我不願意看到的。
Zuoyequnxing_65_18,當然，如果事情發展到了最惡劣的地步，我們也只能一起面對。
Zuoyequnxing_65_19,但現在，看著為追求科研理想抵達拉海洛的學生們，我更希望「讓學生去做學生該做的事」。
Zuoyequnxing_65_20,因為……
Zuoyequnxing_65_21,保護世界，是「救世主」的責任。
Zuoyequnxing_65_22,保護孩子，是大人的責任。
Zuoyequnxing_65_23,真是個沉重的名頭！……明明你只是我的同屆生。
Zuoyequnxing_65_24,什麼啊……明明你也是學生，卻把我們都當成孩子？
Zuoyequnxing_65_25,不過……你的意思，我明白。
Zuoyequnxing_65_26,可惡。在這種時候還讓你花時間和我講這些……我還是不夠成熟。
Zuoyequnxing_65_27,不過，我也不打算只是看著你去冒險。接下來的時間，我會隨時響應學院配合你的行動。
Zuoyequnxing_65_28,等一切事情了結，我們再去兜風吧！
Zuoyequnxing_65_29,好啊。
Zuoyequnxing_65_30,下次說不定能組個車隊？
Zuoyequnxing_65_31,想想就很讓人期待。
Zuoyequnxing_65_32,莫寧教授在前面等你。一路順風，我的朋友！
Zuoyequnxing_65_33,你遇到了擔心你的琳奈。她明顯對你此次的冒險行為感到緊張，而你安撫了她，相約在一切結束後再次去騎車兜風。
Zuoyequnxing_66_1,臨時通道已經搭建完成，現在可以通過它直接前往隧錨的所在地。
Zuoyequnxing_66_2,黑海岸會分出一批人保持在深空研究院的待命狀態，如果有需要我們協助的部分，可以隨時提出。
Zuoyequnxing_66_3,謝謝。因為有黑海岸各位的協助，研究院才能在這麼短時間裡就搭建完數據框架。
Zuoyequnxing_66_4,拉海洛的情況被列為危機處理的最高優先度，這也是守岸人和泰緹斯系統的共同決策……莫寧教授，你在等的人來了。
Zuoyequnxing_66_5,啊……前輩，你來了。
Zuoyequnxing_66_6,對面就是隧門的所在地？
Zuoyequnxing_66_7,是的。這處臨時搭建的通道，就通向浮光林深處的地下黯原。
Zuoyequnxing_66_8,隧門和隧錨，都在黯原中心的日脈源木中。洛瑟菈校長已經帶人提前下去了，前輩過去之後，他們會在對面接應你。
Zuoyequnxing_66_9,還有……
Zuoyequnxing_66_10,呼……呼……她實在，跑太快了……！
Zuoyequnxing_66_11,發生了什麼事？
Zuoyequnxing_66_12,莫寧教授，她剛才突然跑到了磁帶保存間那裡，把、把這個取了出來。
Zuoyequnxing_66_13,這是……
Zuoyequnxing_66_14,能把這個給我看看嗎？
Zuoyequnxing_66_15,一會兒就還給你。莫寧，能看出什麼端倪嗎？
Zuoyequnxing_66_16,這個編號，前幾天為她進行檢測時我在學生檔案上看到過。這是愛彌斯本人的磁帶，當年她失蹤後一直存放在磁帶儲存間裡。
Zuoyequnxing_66_17,你為什麼想要這個？
Zuoyequnxing_66_18,……
Zuoyequnxing_66_19,看起來，是她無意識的行為。
Zuoyequnxing_66_20,根據赫斯醫生的說法，這具類隧群生物的「殼」和愛彌斯同學之間有著頻率上的聯繫。
Zuoyequnxing_66_21,或許，這是「殼」中殘留的本能，因為磁帶對於學生們而言是重要的身分證明。或許，是位於門後的愛彌斯同學傳遞的某種模糊的思緒……現在無法判斷是哪種情況。
Zuoyequnxing_66_22,但在前往有虛質磁暴的未知區域時攜帶磁帶，本身就是探索規定之一。前輩的磁帶也在嗎？
Zuoyequnxing_66_23,在，我一直都帶在身上。
Zuoyequnxing_66_24,莫寧，那我現在就出發去黯原。
Zuoyequnxing_66_25,……我要在研究院接收數據，為擬似爐芯的完成做準備，不能和前輩一起去了。
Zuoyequnxing_66_26,但我會在這裡全力支援前輩的行動，前輩一定……要小心。
Zuoyequnxing_66_27,那就拜託你當我的後盾了，莫寧。
Zuoyequnxing_66_28,有赫利俄斯的經驗在，我相信擬似爐芯經你之手，也會順利完成的。
Zuoyequnxing_66_29,好。我一定會回應前輩的期望，這是……新的約定。
Zuoyequnxing_66_30,我們走吧。
Zuoyequnxing_66_31,"莫寧告訴你，前往黯原的通道已經搭建完成，隧者的啟動預備也已完成。而「愛彌斯」則在檢查時，突然獨自跑到了磁帶保存間取出了愛彌斯變成電子幽靈前的磁帶，緊緊握住。
莫寧將在研究院全力支持你收集門後的數據，成為你的後盾——這也是她與你新的約定。"
Zuoyequnxing_67_1,哇啊！那個大眼珠子的味道變得好濃好難聞……！
Zuoyequnxing_67_2,遠處那棵巨大的光樹，就是日脈源木嗎……
Zuoyequnxing_68_1,（那位巫女……）
Zuoyequnxing_68_2,等等，離開前和{TA}打個招呼吧。
Zuoyequnxing_68_3,這位就是緋雪，我之前和你提過的，我們現在之所以能這麼迅速地搭起監測設施，也是有她幫我們探清了下面的情況。
Zuoyequnxing_68_4,看到遠處那片風雪了嗎？十多年前黯原出現過裂隙，虛質外溢，是緋雪獨自一人進入地下深處先進行了封印。
Zuoyequnxing_68_5,因為有她的援手，深空聯合才能和羅伊人一起對那道裂隙成功進行了加固。
Zuoyequnxing_68_6,學院安排的工作，她每次都完成得很好。除了刀耗得太快，其他一切可稱完美。
Zuoyequnxing_68_12,之前你不是提過擔心殘星會的隱患嗎？等你進入隧門後，她會負責在附近警戒。
Zuoyequnxing_68_13,她在葦原和鳴式打過很久交道，也和殘星會打過很久交道，很擅長做這個。對吧，緋雪？
Zuoyequnxing_68_16,嗯，那兩名殘星會成員，我會去追蹤她們。
Zuoyequnxing_68_17,這個給你。
Zuoyequnxing_68_18,白鳥內藏有我的術法，能夠保護你。
Zuoyequnxing_68_19,在虛質中迷失方向時，它也能為你引一段路。
Zuoyequnxing_68_20,緋雪是星炬學院特別對策組的成員，雖然不在光下，卻一直在為學院的各位幫忙呢。
Zuoyequnxing_68_21,如果你在和鳴式對抗時，有希望得到的幫助……
Zuoyequnxing_68_22,……可以向我許願。
Zuoyequnxing_68_23,那，我先許個願吧？希望你能保護黯原外圍平平安安~
Zuoyequnxing_68_24,呵呵，緋雪不愛說話，但你未來和她多相處，就會知道她這人挺有意思了。
Zuoyequnxing_68_25,之前你還不願意和我介紹她，為什麼現在又不再藏了？
Zuoyequnxing_68_26,既然藏不住了，也沒必要遮掩了。你和她的力量都很強，兩個人合作會更安全。
Zuoyequnxing_68_27,她說的許願，是指什麼？
Zuoyequnxing_68_28,字如其面。不過，如果不是真的到那一刻，還是別朝她許願了。
Zuoyequnxing_68_29,實現願望……總會付出代價的。
Zuoyequnxing_68_30,我們當前對高濃度虛質內部的情況所掌握的情報，已經總結為報告發給你了，你可以隨時查看。
Zuoyequnxing_68_31,當時查特在場，有些話我不好說得太明白。但我想你應該能明白，這次行動對他來說只是一筆穩賺不賠的投資，卻需要你親身犯險。
Zuoyequnxing_68_32,你曾經進入過虛質空間，又直面過它，如果隧門後就是阿列夫一的本體所在，你很有可能一進去就會被盯上……這會是一次艱難的行動。
Zuoyequnxing_68_33,如果發生意外，尚未完全恢復的隧者恐怕無法抵禦阿列夫一，深空聯合也不會為了你一個人在虛質爆發前再次施以援手。
Zuoyequnxing_68_34,……進入門後，你只能獨自面對危險。你做好準備了嗎？{PlayerName}同學。
Zuoyequnxing_68_35,當然。
Zuoyequnxing_68_36,事實上……
Zuoyequnxing_68_37,這樣的境況，我已經遇到很多次了。
Zuoyequnxing_68_38,如果只考慮是否能全身而退，有太多事都是做不了的，我也就不會走到這裡了。
Zuoyequnxing_68_39,所以……謝謝你的關心，洛瑟菈校長，我已經做好準備了。
Zuoyequnxing_68_40,呵……很好，既然你想好了，我也就放心了。
Zuoyequnxing_68_41,接下來，我會和其他人一起在這裡監測虛質防護裝置的情況，如果有異動，我作為學院的負責人必須及時應對。
Zuoyequnxing_68_42,我們會和你保持通信，但根據過往的經驗來看，雖然能夠保持數據的採集，但虛質的「消解」會讓整個過程都不穩定……
Zuoyequnxing_68_43,信號在你進入隧錨所在的空間後很可能會斷掉。之後，你需要自己做決策。
Zuoyequnxing_68_44,好。
Zuoyequnxing_68_45,洛瑟菈校長，她的情況也已經檢查好了，目前沒有被虛質汙染的傾向，狀態穩定。
Zuoyequnxing_68_46,去吧，拉貝爾學部的新生~
Zuoyequnxing_68_47,星炬學院的師生，一直都期待著隧者被正式啟動的那一刻。願你凱旋。
Zuoyequnxing_68_48,我記得，你發現過愛彌斯的蹤跡……
Zuoyequnxing_68_49,嗯，那孩子做的事，洛瑟菈大致跟我講過了。她是個堅強的好孩子……但，她再怎麼堅強，也屬於「學生」的範疇。
Zuoyequnxing_68_50,讓孩子承擔「堅強」的責任，已算是我們這些大人的失職了。
Zuoyequnxing_68_51,我嘗試利用這白鳥在虛質濃重處找過，我可以肯定，我感受到過她的頻率。
Zuoyequnxing_68_52,她一定還在虛質深處等待著，深空聯合的大義的確是正確，但我更能理解你想要拯救某人的這份心情。
Zuoyequnxing_68_53,好——！接下來的話不能再說了喔。現在的情況，就是兩方目的一致的最好情況。
Zuoyequnxing_68_54,"抵達地下黯原後，你見到了那位曾有一面之緣的葦原巫女緋雪。她將自己的紙役白鳥送到了你身上，告訴你若是需要，可以向她祈願，而後便離開去追蹤殘星會了。
洛瑟菈將和其他研究員一起留在此處監測虛質防護裝置，而你則做好了準備，孤身犯險，前往隧錨所在。"
Zuoyequnxing_69_1,虛質測量儀讀數穩定，隧錨處沒有異常波動。
Zuoyequnxing_69_2,{PlayerName}的身體狀態，符合預期……各數值正常……
Zuoyequnxing_69_3,頻段……嗞嗞……延遲……嗞嗞……
Zuoyequnxing_70_1,（信號斷了，好安靜……）
Zuoyequnxing_70_2,（周圍出現的這些……是日靈？）
Zuoyequnxing_70_3,啾嚕嚕！
Zuoyequnxing_70_4,（小傢伙們是想送我去日脈源木嗎？）
Zuoyequnxing_70_5,那就一起走吧，小傢伙們。
Zuoyequnxing_71_1,（日靈融進了根系之中。）
Zuoyequnxing_71_2,（它們沒有通過日樹回歸隧者，而是在用自己填補隧錨的封印……）
Zuoyequnxing_79_1,愛彌斯！
Zuoyequnxing_80_1,我……在星炬學院裡……？
Zuoyequnxing_80_2,你還好嗎？！呃……我也感覺好難受……
Zuoyequnxing_80_3,我們剛才被什麼東西從門後的鳴式肚子裡推出來了！空間和維度轉換太快，會噁心的……
Zuoyequnxing_80_4,隧者不在這裡。
Zuoyequnxing_80_5,那個大傢伙，應該還留在鳴式的肚子裡……
Zuoyequnxing_80_6,剛才駕駛艙裡冒出了一隻奇怪的黑手，那個混亂的空間突然變得特別活躍，特別排斥我們！
Zuoyequnxing_80_7,下一瞬間，我們就被虛質擠壓到這裡來了！
Zuoyequnxing_80_8,剛才腦中閃現過的畫面裡有娜波摩出現，應該是殘星會的人動的手腳。
Zuoyequnxing_80_9,視角的所有人，當時應該就在我現在所站的位置。從這個視角裡，上方的天空開始被磁暴侵蝕。
Zuoyequnxing_80_10,而在門後，阿列夫一正在看著我和隧者……
Zuoyequnxing_80_11,前輩！終於再次有你的信號顯示了！
Zuoyequnxing_80_12,……已經整整一天沒有消息了，大家都很擔心你。
Zuoyequnxing_80_13,（一天……在我看來，這是片刻前的事情。是因為門後鳴式黑洞內時間是混亂的嗎？）
Zuoyequnxing_80_14,莫寧，我沒事……出了些意外，隧者被留在了門後的虛質空間。
Zuoyequnxing_80_15,現在，就連防壁內部的星炬學院都爆發了虛質磁暴……告訴我這一天裡究竟發生了什麼吧。
Zuoyequnxing_80_16,在前輩進入隧門後，內部數據順利地傳送到了研究院，大家都覺得很高興。
Zuoyequnxing_80_17,但是過了不久，虛質磁暴忽然爆發，爆發點甚至顯示在學院內部。但我們在現場沒有發現引起爆發的裂隙或者源頭。
Zuoyequnxing_80_18,現在，拉海洛大部分人員都已經在黑海岸的協助下，被收容至深空聯合的逃生艙中。
Zuoyequnxing_80_19,剩下沒有去的人，都和我一樣聚集在研究院內部。
Zuoyequnxing_80_20,（如果說那個視角的所有者就是鳴式爆發的源頭，會像黎那汐塔的情況一樣是「代行者」嗎？）
Zuoyequnxing_80_21,（那一瞬間，那具「殼」的眼神，看起來就像是真正的愛彌斯。）
Zuoyequnxing_80_22,（她為什麼直到最後一刻也要堅持把這盤磁帶遞給我？是想告訴我什麼嗎？）
Zuoyequnxing_80_23,（恐怕……得要在解析出磁帶裡的內容後才能知道了。）
Zuoyequnxing_80_24,我先來找你們，有樣從隧門後帶出來的東西想給你看看。
Zuoyequnxing_80_25,另外，事發突然，鳴式因為不明原因提前爆發，我們必須一起商量下一步的對策了。
Zuoyequnxing_80_26,好。我們在研究院裡等你，前輩。
Zuoyequnxing_80_27,"駕駛隧者進入隧門後，你被一股異常的力量推了出去，而愛彌斯的空殼則在你離開虛質空間前，將那盤磁帶遞到了你手中。你還在混亂的記憶碎片中，看到了微笑對你伸手的娜波摩，以及逐漸被虛質侵蝕的學院。
再次甦醒後，你回到了學院中，莫寧告訴你，虛質忽然在學院內部爆發，大部分人已經撤離到了逃生艙中，而距離你進入隧門後失去音信已經過去了一天。"
Zuoyequnxing_81_1,（這麼多飛訊的提示音？）
Zuoyequnxing_81_2,（發送時間都在我進入隧門後……讓大家擔心了啊。）
Zuoyequnxing_82_1,日靈們已經尋找了一遍，浮光林附近應當沒有落單的人了。
Zuoyequnxing_82_2,校內的飛訊群組裡之前有人求助，我晚點再去學院附近找一遍！
Zuoyequnxing_82_3,西格莉卡，你一個人可以嗎？
Zuoyequnxing_82_4,沒事，我有符文，可以打退那些被汙染的隧群！日靈也會指引我的。
Zuoyequnxing_82_5,我也一起去，不然你找到人也很難帶回來。我騎摩托車帶你，這樣快一點。
Zuoyequnxing_82_6,莫寧教授，進度怎麼樣？
Zuoyequnxing_82_7,發射軌道已經確認，擬似爐芯在預定的16小時後可以按照計劃升空，展開「夜幕」。
Zuoyequnxing_82_8,我們必須在這個時間之前將剩下的人也撤離拉海洛。
Zuoyequnxing_82_9,除了逃生艙裡的人之外，也再去確認一下羅伊冰原港口船隻的撤離準備。
Zuoyequnxing_82_10,隧者……
Zuoyequnxing_82_11,我已經聽莫寧教授說了。你在隧門後斷聯了一整天，我們本來都以為你已經徹底失陷在了那一側。
Zuoyequnxing_82_12,在隧者還不完全時進行啟動，本身就是冒險的行為——我們每個人都清楚這一點。
Zuoyequnxing_82_13,我們希望達成最好的結果，也當然準備好了接受可能的失敗。
Zuoyequnxing_82_14,現在，你還活著。這已經是好消息了。
Zuoyequnxing_82_15,沒時間自責了喔~需要你幫忙的事還有很多呢，{PlayerName}同學。
Zuoyequnxing_82_16,請看這個，前輩。
Zuoyequnxing_82_17,深空研究院正對擬似爐芯進行最後的調整，羅伊族的各位也在共同進行模型的搭建和驗證。
Zuoyequnxing_82_18,以墜落爐芯為基礎框架製造，以隧者本身的元件組成。
Zuoyequnxing_82_19,它凝結了整個拉海洛的心血……這顆「人造的心臟」，是拉海洛能為索拉里斯留下的最終成果。
Zuoyequnxing_82_20,16個小時後，擬似爐芯將被發射向拉海洛上方的全域天帷。
Zuoyequnxing_82_21,因為有前輩從隧門後傳輸來的數據，我們才能最終將它完成。
Zuoyequnxing_82_22,所以，這一切並不只是「失敗」。
Zuoyequnxing_82_23,……謝謝你們。
Zuoyequnxing_82_24,關於這次在隧門後的經歷……我有一樣東西想給你們看。
Zuoyequnxing_82_25,我想，她不會毫無緣由地把這盤磁帶交給我。
Zuoyequnxing_82_26,無論是「殼」還是愛彌斯本人，會這樣做，一定都有想傳達的資訊。
Zuoyequnxing_82_27,從鳴式內部得到的磁帶……呵，聽起來是個很有意思的東西。
Zuoyequnxing_82_28,莫寧教授，磁帶儲存間的解析設備還能運作吧？
Zuoyequnxing_82_29,我們現在過去。
Zuoyequnxing_82_30,所有人撤離後，在它的運轉下，天帷將變作遏制虛質蔓延的「夜幕」。
Zuoyequnxing_82_31,不知道夜幕能拖延多久，不要讓他們再滯留。
Zuoyequnxing_82_32,"你回到研究院，剩下少部分未選擇進入逃生艙的人們正在進行人員撤離。那些你所認識的人們寬慰了你因為隧者失陷在門後的失落，並告知因為你的行動得到的虛質數據，讓擬似爐芯即將完成，而它的運轉也將撐起抵擋虛質蔓延的「夜幕」。
你取出了愛彌斯的磁帶，告知了眾人此次在隧門後的經歷。"
Zuoyequnxing_83_1,怎麼回事？磁帶們為什麼突然開始一起倒轉……
Zuoyequnxing_83_2,儲存間裡，伺服器組的所有螢幕都在閃爍！
Zuoyequnxing_83_3,這卷磁帶裡輸入的內容，遠超它能承受的上限。就像是曾經有成千上萬的人在磁帶內留下記錄……
Zuoyequnxing_83_4,儲存系統已經出現混亂，現在，資訊正在不停地倒流進那些曾被回收的磁帶中。
Zuoyequnxing_83_5,但是，倒流的這些內容不是記憶。
Zuoyequnxing_83_6,除了那些錯亂的不可讀字元外，磁帶裡壓縮的巨量內容，是座標。
Zuoyequnxing_83_7,座標？從門後傳出的資訊……會是鳴式黑洞內的座標嗎？
Zuoyequnxing_83_8,據前輩所說，那片虛質空間中，沒有時間和空間的概念，自然也無法建立座標。
Zuoyequnxing_83_9,如果是愛彌斯想給我們傳遞的資訊，應當不會是無法觸及的。
Zuoyequnxing_83_10,或許是拉海洛的座標？
Zuoyequnxing_83_11,……如果是拉海洛的座標，那麼原點就可能是……請讓我看看。
Zuoyequnxing_83_12,這些座標是以相同格式組成的，我以墜劍湖為座標原點，先按照隨機的方式瀏覽了其中150條進行印證。
Zuoyequnxing_83_13,它們全都是鐫刻有羅伊符文的石壁所在地，和您曾在引日殿中看到過的一樣。
Zuoyequnxing_83_14,羅伊符文是由隧者帶來的特殊紋路，它們不受虛質磁暴的影響，不會被消解，我們原本也只能透過爐芯投射在引日殿透鏡上的影刻解析部分含義。
Zuoyequnxing_83_15,稍等，我來把座標和拉海洛的地圖進行比對，會更清晰些。
Zuoyequnxing_83_16,完成了，如果是以墜劍湖為原點的話，那麼這些座標的分布就是這樣的。
